country_code,year,BCA_NGDPD,GGXONLB_NGDP,GGXWDG_NGDP,LP,LUR,NGDPD,NGDP_RPCH,PCPIPCH,external_default_1,external_default_2,domestic_default,currency_crisis,inflation_crisis,sovereign_crisis
JPN,1980,-0.952,-3.247,47.776,116.769,2.017,1129.378,3.181,7.808,0,0,0,0,0,0
JPN,1981,0.382,-2.558,52.815,117.623,2.208,1245.221,4.261,4.935,0,0,0,0,0,0
JPN,1982,0.591,-2.274,57.73,118.451,2.35,1158.731,3.28,2.749,0,0,0,0,0,0
JPN,1983,1.637,-2.046,63.511,119.271,2.658,1270.86,3.63,1.88,0,0,0,0,0,0
JPN,1984,2.601,-0.582,65.602,120.05,2.708,1345.825,4.411,2.251,0,0,0,0,0,0
JPN,1985,3.516,0.679,68.31,120.8,2.625,1427.02,5.16,2.038,0,0,0,0,0,0
JPN,1986,3.987,0.639,74.079,121.446,2.767,2120.084,3.294,0.608,0,0,0,0,0,0
JPN,1987,3.265,1.561,75.833,122.031,2.85,2580.749,4.649,0.127,0,0,0,0,0,0
JPN,1988,2.533,2.189,71.944,122.548,2.517,3125.725,6.662,0.654,0,0,0,0,0,0
JPN,1989,2.031,2.659,65.674,123.028,2.25,3109.455,4.926,2.294,0,0,0,0,0,0
JPN,1990,1.403,3.165,63.233,123.438,2.1,3185.904,4.841,3.071,0,0,0,0,0,0
JPN,1991,1.867,2.695,62.385,123.928,2.092,3648.066,3.523,3.273,0,0,0,0,0,0
JPN,1992,2.823,1.673,66.766,124.367,2.15,3980.703,0.901,1.727,0,0,0,0,0,0
JPN,1993,2.908,-1.246,72.838,124.77,2.5,4536.941,-0.459,1.255,0,0,0,0,0,0
JPN,1994,2.611,-2.666,84.361,125.116,2.892,4998.798,1.083,0.69,0,0,0,0,0,0
JPN,1995,1.991,-3.125,92.526,125.436,3.15,5545.566,2.631,-0.088,0,0,0,0,0,0
JPN,1996,1.4,-3.671,98.054,125.711,3.367,4923.393,3.134,0.138,0,0,0,0,0,0
JPN,1997,2.117,-2.331,104.971,126.011,3.4,4492.449,0.981,1.699,0,0,0,0,0,0
JPN,1998,2.809,-8.732,116.02,126.349,4.1,4098.363,-1.27,0.652,0,0,0,0,0,0
JPN,1999,2.465,-5.42,129.501,126.587,4.667,4635.982,-0.334,-0.347,0,0,0,0,0,0
JPN,2000,2.628,-5.953,135.609,126.831,4.733,4968.36,2.765,-0.687,0,0,0,0,0,0
JPN,2001,1.97,-4.901,145.124,127.132,5.042,4374.71,0.386,-0.694,0,0,0,0,0,0
JPN,2002,2.609,-6.036,154.096,127.4,5.358,4182.845,0.042,-0.897,0,0,0,0,0,0
JPN,2003,3.085,-6.181,160.021,127.634,5.242,4519.564,1.535,-0.263,0,0,0,0,0,0
JPN,2004,3.721,-4.214,169.49,127.734,4.733,4893.135,2.186,-0.01,0,0,0,0,0,0
JPN,2005,3.521,-3.61,174.595,127.752,4.425,4831.467,1.804,-0.288,0,0,0,0,0,0
JPN,2006,3.792,-2.391,174.143,127.746,4.117,4601.663,1.372,0.256,0,0,0,0,0,0
JPN,2007,4.633,-2.193,172.951,127.757,3.833,4579.75,1.484,0.046,0,0,0,0,0,0
JPN,2008,2.792,-3.264,180.851,127.692,3.983,5106.679,-1.224,1.382,0,0,0,0,0,0
JPN,2009,2.745,-8.679,198.807,127.551,5.075,5289.494,-5.693,-1.331,0,0,0,0,0,0
JPN,2010,3.838,-8.0,205.879,127.594,5.058,5759.072,4.098,-0.742,0,0,0,0,0,0
JPN,2011,2.084,-7.784,219.162,127.831,4.583,6233.148,0.024,-0.277,0,0,0,0,0,0
JPN,2012,0.951,-6.973,226.093,127.552,4.325,6272.362,1.375,-0.049,0,0,0,0,0,0
JPN,2013,0.882,-6.48,229.451,127.333,4.008,5212.328,2.005,0.332,0,0,0,1,0,0
JPN,2014,0.751,-4.506,233.281,127.12,3.583,4896.995,0.296,2.758,0,0,0,1,0,0
JPN,2015,3.07,-2.631,228.278,126.978,3.375,4444.931,1.561,0.799,0,0,0,1,0,0
JPN,2016,3.953,-2.532,232.421,126.96,3.108,5003.678,0.754,-0.124,0,0,0,1,0,0
KEN,1980,-6.516,,,15.721,,13.449,5.572,13.858,0,0,0,0,0,0
KEN,1981,-4.433,,,16.308,,12.667,4.1,11.603,0,0,0,1,0,0
KEN,1982,-2.504,-1.119,,16.9,,12.196,5.052,20.667,0,0,0,1,0,0
KEN,1983,-0.419,-0.101,,17.5,,11.279,1.593,11.398,0,0,0,0,0,0
KEN,1984,-1.084,-0.417,,18.1,,11.703,1.6,10.284,0,0,0,0,1,0
KEN,1985,-0.988,-0.647,,18.7,,11.646,4.073,13.007,0,0,0,0,0,0
KEN,1986,-0.325,-0.486,,19.3,,13.832,6.982,2.534,0,0,0,0,0,0
KEN,1987,-3.311,0.377,,20.0,,15.163,5.811,8.638,0,0,0,0,0,0
KEN,1988,-2.998,1.04,,20.7,,15.721,6.091,12.265,0,0,0,0,0,0
KEN,1989,-3.788,0.629,,21.4,,15.586,4.554,13.789,0,0,0,1,0,0
KEN,1990,-4.348,0.01,,22.0,,16.219,4.134,17.782,0,0,0,0,0,0
KEN,1991,-1.878,-3.072,,22.7,,15.315,1.339,20.084,0,0,0,1,0,0
KEN,1992,-2.37,-3.178,,23.4,,15.084,-1.08,27.332,0,0,0,1,1,0
KEN,1993,8.574,-1.905,,24.1,,10.479,-0.095,45.979,0,0,0,1,1,0
KEN,1994,5.807,1.438,,24.8,,12.546,2.531,28.814,1,1,0,0,1,1
KEN,1995,-1.779,3.495,,25.5,,15.905,4.287,1.554,1,1,0,0,0,1
KEN,1996,0.364,2.461,,26.3,,18.064,4.479,6.814,1,1,0,0,0,1
KEN,1997,0.345,1.515,,27.0,,18.3,0.411,11.322,1,1,0,0,0,1
KEN,1998,1.364,1.934,38.498,27.8,,20.63,2.983,5.416,1,1,0,0,0,1
KEN,1999,5.689,2.84,38.409,28.7,,18.594,2.199,5.779,0,0,0,1,0,0
KEN,2000,-1.095,2.459,43.122,29.5,,18.206,0.347,9.975,1,1,0,0,0,1
KEN,2001,-1.713,1.453,41.276,30.3,,18.697,3.979,5.732,0,0,0,0,0,0
KEN,2002,-0.618,0.854,42.01,31.1,,19.03,0.481,1.966,0,0,0,0,0,0
KEN,2003,0.619,1.155,43.792,32.0,,21.391,2.949,9.805,0,0,0,0,0,0
KEN,2004,-0.578,1.984,40.755,32.9,,22.79,4.635,11.795,0,0,0,0,0,0
KEN,2005,-1.046,1.467,37.412,33.8,,26.307,5.665,9.912,0,0,0,0,0,0
KEN,2006,-1.688,1.317,37.066,34.7,,29.668,5.854,6.032,0,0,0,0,0,0
KEN,2007,-2.882,0.679,34.195,35.7,,36.708,6.851,4.271,0,0,0,0,0,0
KEN,2008,-4.775,-0.369,34.254,36.7,,41.058,0.232,15.114,0,0,0,1,0,0
KEN,2009,-3.856,-1.574,35.961,37.7,,42.347,3.307,10.537,0,0,0,0,0,0
KEN,2010,-5.22,-1.984,36.695,38.6,,45.406,8.058,4.084,0,0,0,0,0,0
KEN,2011,-8.204,-1.931,35.687,39.5,,46.555,5.121,14.022,0,0,0,0,0,0
KEN,2012,-7.474,-3.529,37.616,40.4,,56.407,4.569,9.378,0,0,0,0,0,0
KEN,2013,-7.847,-3.226,39.756,41.4,,61.703,3.798,5.717,0,0,0,0,0,0
KEN,2014,-9.325,-3.426,41.281,42.4,,68.395,5.02,6.878,0,0,0,0,0,0
KEN,2015,-5.076,-4.215,45.832,43.3,,70.37,4.968,6.582,0,0,0,0,0,0
KEN,2016,-4.127,-4.661,50.399,44.3,,74.816,4.214,6.318,0,0,0,0,0,0
KOR,1980,-10.367,,,38.124,5.2,66.517,-1.524,28.697,0,0,0,1,1,0
KOR,1981,-8.732,,,38.723,4.5,74.287,7.404,21.353,0,0,0,0,1,0
KOR,1982,-7.046,,,39.326,4.13,79.912,8.468,7.19,0,0,0,0,0,0
KOR,1983,-4.01,,,39.91,4.117,89.621,13.467,3.421,0,0,0,0,0,0
KOR,1984,-1.852,,,40.406,3.85,99.75,10.637,2.274,0,0,0,0,0,0
KOR,1985,-2.099,,,40.806,4.025,103.764,7.939,2.46,0,0,0,0,0,0
KOR,1986,2.173,,,41.214,3.842,119.966,11.503,2.75,0,0,0,0,0,0
KOR,1987,5.669,,,41.622,3.108,152.241,12.892,3.048,0,0,0,0,0,0
KOR,1988,6.209,,,42.031,2.525,205.479,12.133,7.147,0,0,0,0,0,0
KOR,1989,1.481,,,42.449,2.583,254.236,7.165,5.7,0,0,0,0,0,0
KOR,1990,-0.96,,12.787,42.869,2.458,292.064,10.025,8.574,0,0,0,0,0,0
KOR,1991,-2.357,,11.926,43.296,2.45,340.863,10.875,9.333,0,0,0,0,0,0
KOR,1992,-0.791,,11.645,43.748,2.525,366.912,6.352,6.213,0,0,0,0,0,0
KOR,1993,0.416,,10.862,44.195,2.9,405.772,6.995,4.801,0,0,0,0,0,0
KOR,1994,-1.001,,9.631,44.642,2.475,478.988,9.372,6.266,0,0,0,0,0,0
KOR,1995,-1.745,2.59,8.485,45.093,2.067,586.301,9.736,4.481,0,0,0,0,0,0
KOR,1996,-3.875,2.685,7.811,45.525,2.058,631.194,7.99,4.925,0,0,0,0,0,0
KOR,1997,-1.832,2.718,9.694,45.954,2.617,590.07,6.282,4.439,0,0,0,1,0,0
KOR,1998,10.109,1.701,13.817,46.287,6.95,396.803,-4.939,7.514,0,0,0,0,0,0
KOR,1999,4.227,2.105,15.759,46.617,6.583,515.427,11.617,0.813,0,0,0,0,0,0
KOR,2000,1.703,2.53,16.087,47.008,4.425,597.802,9.202,2.259,0,0,0,0,0,0
KOR,2001,0.381,1.433,16.625,47.37,4.0,567.655,4.726,4.067,0,0,0,0,0,0
KOR,2002,0.626,2.037,16.444,47.645,3.258,649.747,7.744,2.762,0,0,0,0,0,0
KOR,2003,1.552,0.489,19.102,47.892,3.55,728.497,3.075,3.515,0,0,0,0,0,0
KOR,2004,3.561,-0.656,21.603,48.083,3.658,822.583,5.184,3.591,0,0,0,0,0,0
KOR,2005,1.257,0.45,24.917,48.185,3.75,971.54,4.358,2.754,0,0,0,0,0,0
KOR,2006,0.191,0.569,27.043,48.438,3.475,1094.545,5.245,2.242,0,0,0,0,0,0
KOR,2007,0.858,1.758,26.346,48.684,3.258,1220.756,5.842,2.535,0,0,0,0,0,0
KOR,2008,0.16,1.135,25.856,49.055,3.175,1093.487,3.004,4.674,0,0,0,1,0,0
KOR,2009,3.366,-0.427,28.791,49.308,3.633,982.854,0.82,2.756,0,0,0,0,0,0
KOR,2010,2.343,0.897,28.275,49.554,3.708,1192.722,6.982,2.939,0,0,0,0,0,0
KOR,2011,1.273,1.023,31.7,49.937,3.408,1307.239,3.688,4.026,0,0,0,0,0,0
KOR,2012,3.654,1.197,33.536,50.2,3.225,1335.344,2.548,2.187,0,0,0,0,0,0
KOR,2013,5.385,0.366,36.007,50.429,3.1,1434.67,3.291,1.301,0,0,0,0,0,0
KOR,2014,5.335,0.163,37.875,50.747,3.492,1556.252,3.215,1.275,0,0,0,0,0,0
KOR,2015,6.829,0.181,38.843,51.015,3.592,1539.212,2.92,0.706,0,0,0,0,0,0
KOR,2016,6.202,1.29,39.144,51.218,3.675,1578.816,3.172,0.972,0,0,0,0,0,0
LKA,1980,-16.33,,,15.553,,5.194,5.847,26.145,0,0,0,1,1,0
LKA,1981,-12.437,,,15.763,,5.404,5.345,17.969,1,1,0,0,0,1
LKA,1982,-13.615,,,15.962,,5.834,5.233,10.826,1,1,0,0,0,1
LKA,1983,-7.47,,,16.148,,6.298,3.314,13.964,1,1,0,1,0,1
LKA,1984,-0.731,,,16.322,,7.382,6.725,16.638,0,0,0,0,0,0
LKA,1985,-5.773,,,16.482,,7.302,4.957,1.481,0,0,0,0,0,0
LKA,1986,-7.201,,,16.645,,7.826,4.281,7.976,0,0,0,0,0,0
LKA,1987,-6.091,,,16.811,,8.149,1.454,7.717,0,0,0,0,0,0
LKA,1988,-7.811,,,16.98,,8.518,2.698,13.992,0,0,0,0,0,0
LKA,1989,-6.761,,,17.151,,8.55,2.25,11.568,0,0,0,1,0,0
LKA,1990,-3.851,-1.139,78.938,17.326,15.897,9.787,6.174,21.495,0,0,0,0,1,0
LKA,1991,-5.786,-3.127,80.493,17.536,14.665,10.716,10.821,12.186,0,0,0,0,0,0
LKA,1992,-4.798,0.034,77.942,17.737,14.566,11.553,-3.135,11.383,0,0,0,0,0,0
LKA,1993,-4.941,-0.833,79.171,17.925,13.777,12.351,7.477,11.747,0,0,0,0,0,0
LKA,1994,-6.885,-2.038,77.897,18.094,13.127,14.245,8.036,8.448,0,0,0,0,0,0
LKA,1995,-6.511,-2.431,77.807,18.243,12.267,15.127,6.051,7.675,0,0,0,0,0,0
LKA,1996,-5.311,-1.687,76.227,18.367,11.294,16.592,12.162,15.937,0,0,1,0,0,1
LKA,1997,-2.863,-0.638,70.147,18.471,10.501,18.544,10.291,9.565,0,0,0,0,0,0
LKA,1998,-1.85,-2.378,74.243,18.565,9.174,19.05,-1.646,9.371,0,0,0,0,0,0
LKA,1999,-3.508,-0.993,77.695,18.663,8.857,19.143,2.879,4.692,0,0,0,0,0,0
LKA,2000,-5.329,-3.151,79.202,18.778,7.573,20.007,8.418,6.176,0,0,0,0,0,0
LKA,2001,-0.932,-3.004,84.364,18.912,7.9,19.236,-1.948,14.158,0,0,0,0,0,0
LKA,2002,-1.166,-0.884,96.301,19.062,8.8,20.238,3.727,9.551,0,0,0,0,0,0
LKA,2003,-0.329,-0.349,86.45,19.224,8.4,22.352,5.94,8.969,0,0,0,0,0,0
LKA,2004,-2.654,-1.48,86.499,19.387,8.3,24.423,5.445,9.014,0,0,0,0,0,0
LKA,2005,-2.097,-1.792,76.589,19.545,7.7,28.88,6.242,11.009,0,0,0,0,0,0
LKA,2006,-4.484,-1.576,74.29,19.696,6.6,33.447,7.668,9.939,0,0,0,0,0,0
LKA,2007,-3.66,-1.493,71.849,19.842,6.2,38.27,6.797,15.895,0,0,0,0,0,0
LKA,2008,-8.063,-1.858,68.782,19.984,6.0,48.177,5.95,22.356,0,0,0,0,1,0
LKA,2009,-0.432,-2.914,72.75,20.124,5.9,49.75,3.539,3.503,0,0,0,0,0,0
LKA,2010,-1.833,-1.409,68.731,20.262,5.0,58.643,8.016,6.214,0,0,0,0,0,0
LKA,2011,-6.814,-1.248,69.428,20.398,4.1,67.725,8.669,6.73,0,0,0,0,0,0
LKA,2012,-5.658,-0.895,67.504,20.425,4.0,70.392,8.632,7.547,0,0,0,0,0,0
LKA,2013,-3.302,-0.537,69.457,20.585,4.4,76.934,4.052,6.884,0,0,0,0,0,0
LKA,2014,-2.41,-1.942,69.561,20.778,4.3,82.483,6.378,2.784,0,1,0,0,0,1
LKA,2015,-2.212,-2.081,76.334,20.97,4.7,85.091,4.206,2.224,0,0,0,0,0,0
LKA,2016,-1.982,-0.23,75.0,21.203,4.4,88.0,5.054,3.985,0,0,0,0,0,0
MAR,1980,-3.715,,,19.432,,23.807,3.792,9.408,0,0,0,0,0,0
MAR,1981,-5.877,,,19.938,,19.329,-2.765,12.493,0,0,0,0,0,0
MAR,1982,-4.991,,,20.459,,19.51,9.619,10.528,0,0,0,0,0,0
MAR,1983,-5.62,,,20.944,,17.635,-0.557,6.208,1,1,0,0,0,1
MAR,1984,-5.474,,,21.441,,16.13,4.337,12.448,0,0,0,0,0,0
MAR,1985,-7.747,,,21.951,,16.28,6.324,7.729,0,0,0,1,0,0
MAR,1986,-5.761,,,22.469,,21.497,8.3,8.734,1,1,0,0,0,1
MAR,1987,-6.485,,,23.002,,23.713,-2.544,2.699,1,1,0,0,0,1
MAR,1988,0.37,,,23.528,,28.08,10.415,2.369,1,1,0,0,0,1
MAR,1989,-3.477,,,24.075,,28.901,2.366,3.138,1,1,0,0,0,1
MAR,1990,-2.185,3.579,70.476,24.167,,32.661,4.035,6.026,1,1,0,0,0,1
MAR,1991,-2.342,3.478,59.138,24.634,,34.94,7.547,7.94,0,0,0,0,0,0
MAR,1992,-2.394,2.498,67.032,25.095,,36.483,-2.908,5.779,0,0,0,0,0,0
MAR,1993,-2.453,2.62,74.701,25.549,,34.259,-1.003,5.298,0,0,0,0,0,0
MAR,1994,-3.099,1.949,69.29,25.996,,38.532,11.494,5.031,0,0,0,0,0,0
MAR,1995,-4.418,2.113,72.22,26.384,16.0,42.238,-6.328,6.287,0,0,0,0,0,0
MAR,1996,-1.4,5.113,65.335,26.864,15.5,46.71,13.46,2.817,0,0,0,0,0,0
MAR,1997,-1.893,5.754,67.956,27.282,15.4,42.366,-2.012,1.096,0,0,0,0,0,0
MAR,1998,-2.044,5.577,64.52,27.689,15.2,45.243,7.979,2.71,0,0,0,0,0,0
MAR,1999,-2.235,7.187,63.363,28.084,13.8,45.055,0.529,0.792,0,0,0,0,0,0
MAR,2000,-3.411,2.216,64.86,28.466,13.4,42.053,1.593,1.832,0,0,0,0,0,0
MAR,2001,1.865,0.095,60.435,28.833,12.3,42.704,7.552,0.643,0,0,0,0,0,0
MAR,2002,3.231,-1.013,59.372,29.185,11.3,45.711,3.316,2.81,0,0,0,0,0,0
MAR,2003,2.825,-0.586,56.929,29.52,11.5,56.345,6.317,1.118,0,0,0,0,0,0
MAR,2004,1.495,-0.295,54.431,29.892,10.8,64.528,4.802,1.474,0,0,0,0,0,0
MAR,2005,1.577,-2.572,54.767,30.215,11.1,67.468,2.978,1.09,0,0,0,0,0,0
MAR,2006,1.901,1.027,50.642,30.606,9.7,74.284,7.76,3.234,0,0,0,0,0,0
MAR,2007,-0.059,2.617,47.066,30.998,9.8,85.539,2.706,1.972,0,0,0,0,0,0
MAR,2008,-4.632,2.969,41.991,31.391,9.6,100.112,5.923,3.754,0,0,0,0,0,0
MAR,2009,-4.923,0.524,42.622,31.786,9.1,100.535,4.244,-0.219,0,0,0,0,0,0
MAR,2010,-4.042,-1.866,45.276,32.182,9.1,100.881,3.816,0.989,0,0,0,0,0,0
MAR,2011,-7.279,-4.02,48.555,32.579,8.9,109.705,5.246,0.979,0,0,0,0,0,0
MAR,2012,-8.789,-4.372,52.282,32.978,9.0,106.345,3.01,1.293,0,0,0,0,0,0
MAR,2013,-6.806,-2.317,57.076,33.378,9.2,115.608,4.535,1.809,0,0,0,0,0,0
MAR,2014,-5.514,-2.22,58.564,33.848,9.9,119.131,2.669,0.522,0,0,0,0,0,0
MAR,2015,-1.961,-1.983,58.394,34.125,9.7,110.414,4.345,1.559,0,0,0,0,0,0
MAR,2016,-3.75,-1.968,60.084,34.487,9.4,111.573,0.521,1.535,0,0,0,0,0,0
MEX,1980,-5.088,,,68.072,1.2,242.153,9.482,26.471,0,0,0,0,1,0
MEX,1981,-5.877,,,69.715,0.9,311.012,9.586,28.034,0,0,0,0,1,0
MEX,1982,-0.791,,,71.37,4.2,225.706,-0.05,59.115,1,1,1,1,1,1
MEX,1983,7.397,,,73.035,6.1,184.01,-4.624,101.805,1,1,0,1,1,1
MEX,1984,5.177,,,74.707,5.6,217.001,3.513,65.439,1,1,0,1,1,1
MEX,1985,2.186,,,76.375,4.4,230.272,1.919,57.789,1,1,0,1,1,1
MEX,1986,0.348,,,78.029,4.3,159.434,-3.93,86.449,1,1,0,1,1,1
MEX,1987,4.587,,,79.665,3.883,174.84,2.063,131.959,1,1,0,1,1,1
MEX,1988,-1.141,,,81.282,3.542,213.893,1.218,113.503,1,1,0,0,1,1
MEX,1989,-2.94,,,82.89,2.925,260.663,3.625,19.919,1,1,0,1,1,1
MEX,1990,-3.365,4.647,,84.503,2.742,307.613,5.25,26.65,1,1,0,0,1,1
MEX,1991,-5.859,5.843,,86.127,2.692,368.772,3.976,22.609,0,0,0,0,1,0
MEX,1992,-8.452,5.57,,87.753,2.83,427.661,3.569,15.517,0,0,0,0,0,0
MEX,1993,-6.443,0.505,,89.365,3.43,530.226,2.867,9.763,0,0,0,0,0,0
MEX,1994,-7.751,-0.473,,90.954,3.7,553.618,4.394,6.986,0,0,0,1,0,0
MEX,1995,-0.415,1.59,,92.507,6.23,380.182,-5.91,35.061,0,0,0,1,1,0
MEX,1996,-0.58,0.173,42.537,94.006,5.45,432.158,6.218,34.35,0,0,0,0,1,0
MEX,1997,-1.464,-0.04,39.12,95.438,3.73,523.45,7.199,20.597,0,0,0,0,1,0
MEX,1998,-2.869,-1.951,39.708,96.799,3.16,557.485,6.185,15.917,0,0,0,1,0,0
MEX,1999,-2.218,-1.512,41.667,98.085,2.5,631.24,2.755,16.566,0,0,0,0,0,0
MEX,2000,-2.527,0.327,38.455,99.369,2.2,742.061,5.029,9.486,0,0,0,0,0,0
MEX,2001,-2.197,1.128,37.315,100.739,2.768,796.055,-0.451,6.366,0,0,0,0,0,0
MEX,2002,-1.529,0.807,39.866,102.167,2.978,810.666,-0.237,5.037,0,0,0,0,0,0
MEX,2003,-0.527,0.612,42.133,103.588,3.4,765.55,1.186,4.55,0,0,0,0,0,0
MEX,2004,-0.465,1.366,38.906,104.971,3.919,819.459,3.565,4.694,0,0,0,0,0,0
MEX,2005,-0.624,1.269,36.841,106.371,3.523,917.572,2.113,3.99,0,0,0,0,0,0
MEX,2006,-0.317,1.363,35.777,107.886,3.563,1020.265,4.805,3.633,0,0,0,0,0,0
MEX,2007,-0.845,1.022,35.529,109.539,3.653,1102.356,2.078,3.969,0,0,0,0,0,0
MEX,2008,-1.407,1.97,40.605,111.276,3.9,1161.553,0.943,5.13,0,0,0,1,0,0
MEX,2009,-0.751,-0.991,41.667,113.03,5.385,943.437,-6.295,5.296,0,0,0,0,0,0
MEX,2010,-0.34,-1.163,40.155,114.756,5.306,1105.424,4.971,4.155,0,0,0,0,0,0
MEX,2011,-0.858,-0.685,41.167,116.446,5.192,1229.014,3.444,3.404,0,0,0,0,0,0
MEX,2012,-1.41,-0.878,40.815,118.061,4.933,1255.11,3.553,4.111,0,0,0,0,0,0
MEX,2013,-2.394,-0.912,44.066,119.598,4.942,1327.436,0.852,3.804,0,0,0,0,0,0
MEX,2014,-1.821,-1.684,47.093,121.049,4.836,1364.508,2.504,4.019,0,0,0,0,0,0
MEX,2015,-2.599,-1.166,50.973,122.368,4.347,1213.294,2.702,2.719,0,0,0,0,0,0
MEX,2016,-2.273,0.341,55.003,123.587,3.873,1112.233,1.772,2.82,0,0,0,0,0,0
MMR,1998,-21.497,-3.474,208.638,44.923,,5.122,,47.286,1,1,0,0,1,1
MMR,1999,-13.772,-3.054,150.713,45.567,,6.4,8.432,26.795,1,1,0,0,0,1
MMR,2000,-8.264,-4.53,164.48,46.179,,7.688,12.418,4.254,1,1,0,0,0,1
MMR,2001,-6.858,-4.864,261.993,46.727,,7.087,12.468,-19.791,1,1,0,0,1,1
MMR,2002,-1.59,-2.754,190.64,47.197,,6.878,9.928,21.916,1,1,0,0,1,1
MMR,2003,1.192,-3.151,146.029,47.589,,8.826,13.196,47.469,1,1,0,0,1,1
MMR,2004,2.27,-3.524,126.59,47.92,,10.688,15.318,8.005,1,1,0,0,0,1
MMR,2005,5.245,-2.367,118.964,48.218,,12.051,13.567,6.886,1,1,0,0,0,1
MMR,2006,7.323,-2.381,103.101,48.51,,13.502,13.307,16.551,1,1,0,0,1,1
MMR,2007,2.749,-2.494,77.365,48.813,,17.745,12.5,34.437,1,1,0,0,1,1
MMR,2008,-3.166,-1.593,59.813,49.127,,25.313,7.558,20.911,1,1,0,0,0,1
MMR,2009,-3.08,-2.217,56.42,49.454,,30.675,4.385,3.692,1,1,0,0,0,1
MMR,2010,4.766,-3.99,54.39,49.799,,37.851,5.247,5.924,1,1,0,0,0,1
MMR,2011,-1.904,-3.411,49.937,50.166,,53.25,5.471,6.829,1,1,0,0,0,1
MMR,2012,-1.835,-1.295,47.98,50.559,,58.374,6.486,0.36,1,1,0,1,0,1
MMR,2013,-1.197,-0.227,44.846,50.979,,62.656,7.899,6.382,1,1,0,1,0,1
MMR,2014,-3.408,0.175,34.483,51.419,,65.404,8.2,5.739,1,1,0,0,0,1
MMR,2015,-5.414,-3.222,36.603,51.846,,59.33,5.862,10.043,1,1,0,0,0,1
MMR,2016,-4.383,-1.256,35.701,52.254,,62.839,6.759,6.767,0,0,0,0,0,0
MUS,1980,-9.434,,,0.966,,1.242,-10.06,33.04,0,0,0,0,1,0
MUS,1981,-12.452,,,0.98,,1.179,5.882,26.45,0,0,0,1,1,0
MUS,1982,-3.635,,,0.993,20.563,1.131,5.497,13.384,0,0,0,0,0,0
MUS,1983,-1.598,,,1.002,19.721,1.198,0.384,7.452,0,0,0,1,0,0
MUS,1984,-4.609,,,1.012,17.623,1.108,4.775,5.525,0,0,0,1,0,0
MUS,1985,-2.631,,,1.021,15.306,1.122,6.876,8.321,0,0,0,0,0,0
MUS,1986,6.208,,,1.028,10.941,1.515,9.742,4.336,0,0,0,0,0,0
MUS,1987,3.391,,,1.036,5.963,1.919,10.163,0.719,0,0,0,0,0,0
MUS,1988,-2.525,,,1.043,3.888,2.225,6.791,3.6,0,0,0,0,0,0
MUS,1989,-4.529,,,1.051,3.6,2.286,4.465,13.61,0,0,0,0,0,0
MUS,1990,-4.35,,,1.059,2.824,2.743,7.187,10.705,0,0,0,0,0,0
MUS,1991,-0.551,,,1.07,2.732,3.017,4.435,12.817,0,0,0,0,0,0
MUS,1992,-0.004,,,1.084,3.342,3.398,6.513,2.857,0,0,0,0,0,0
MUS,1993,-2.628,,,1.097,3.939,3.502,5.082,15.288,0,0,0,0,0,0
MUS,1994,-5.971,,,1.113,4.492,3.887,4.136,7.335,0,0,0,0,0,0
MUS,1995,-0.492,,,1.122,5.116,4.439,4.288,6.026,0,0,0,0,0,0
MUS,1996,0.741,,,1.134,5.785,4.59,5.588,6.553,0,0,0,0,0,0
MUS,1997,-2.064,,,1.148,6.561,4.31,5.687,6.831,0,0,0,1,0,0
MUS,1998,0.076,,,1.16,6.888,4.354,6.072,6.808,0,0,0,0,0,0
MUS,1999,-2.702,,,1.175,7.698,4.597,2.611,6.882,0,0,0,0,0,0
MUS,2000,-0.694,-0.74,56.944,1.187,6.501,4.935,8.192,4.217,0,0,0,0,0,0
MUS,2001,5.652,-1.913,58.184,1.196,6.8,4.882,3.214,5.391,0,0,0,0,0,0
MUS,2002,4.867,-1.53,62.955,1.205,7.2,5.123,1.627,6.414,0,0,0,0,0,0
MUS,2003,1.548,-0.982,66.947,1.213,7.698,6.155,5.984,2.686,0,0,0,0,0,0
MUS,2004,-1.661,-0.724,59.421,1.221,8.395,6.962,4.299,4.71,0,0,0,0,0,0
MUS,2005,-4.725,-0.806,58.292,1.228,9.567,6.867,1.453,4.937,0,0,0,0,0,0
MUS,2006,-8.589,-0.512,55.307,1.234,9.081,7.123,4.514,8.914,0,0,0,0,0,0
MUS,2007,-5.122,0.656,48.808,1.24,8.522,8.26,5.727,8.825,0,0,0,0,0,0
MUS,2008,-9.592,1.032,48.759,1.244,7.222,10.125,5.387,9.723,0,0,0,0,0,0
MUS,2009,-7.086,0.196,56.837,1.247,7.328,9.252,3.315,2.524,0,0,0,0,0,0
MUS,2010,-9.919,0.09,54.392,1.25,7.8,10.138,4.377,2.924,0,0,0,0,0,0
MUS,2011,-13.175,-0.317,54.865,1.252,7.9,11.673,4.078,6.532,0,0,0,0,0,0
MUS,2012,-6.997,0.929,54.184,1.256,8.1,11.826,3.496,3.86,0,0,0,0,0,0
MUS,2013,-6.104,-0.925,56.476,1.259,8.0,12.293,3.36,3.535,0,0,0,0,0,0
MUS,2014,-5.278,-0.706,59.129,1.261,7.8,13.074,3.827,3.224,0,0,0,0,0,0
MUS,2015,-3.473,-1.255,63.021,1.263,7.9,12.007,3.691,1.275,0,0,0,0,0,0
MUS,2016,-3.901,-0.466,62.596,1.264,7.3,12.594,3.862,0.999,0,0,0,0,0,0
